name,avg_objects_per_frame,avg_pitch,avg_roll,avg_yaw,blink_rate_per_sec,blinks_early,blinks_late,blinks_mid,body_movement_bursts,body_movement_rate,dominant_emotion,duration,emotion_Angry,emotion_Fear,emotion_Happy,emotion_Neutral,emotion_Sad,emotion_Unknown,emotion_switch_rate,emotion_switches,engagement_score,eye_dir_center,eye_dir_down,eye_dir_left,eye_dir_right,eye_dir_up,eye_direction_entropy,filename,final_emotion,head_jerk_rate,head_rotation_per_sec,head_rotation_variance,label,max_blink_streak,person_presence_gaps,person_visible_ratio,suspicious_object_detected,time_to_first_emotion_switch,total_blinks,unique_objects_count
89775fd2,2.792894,78.87928,-31.434944,-60.504152,0.457163,34,35,46,13,0.588412,Sad,3.83,2.42655,0.421541,2.978488,1.205595,0.659039,0.655116,0.646835,173,0.439774,0.688459,0.168883,0.078661,0.135524,0.020954,0.585043,bb051370.json,Happy,0.154513,188.654995,15533.495837,cheating,33,2,0.876443,0,4.780033,354,6
21d4c040,1.717743,82.240094,-35.659036,76.085097,0.716258,25,3,20,30,0.022269,Happy,3.98,2.234929,0.586472,1.342718,1.288238,0.227492,0.482517,0.292343,481,0.755087,0.646509,0.098185,0.199306,0.074857,0.06183,0.303952,797ea8b6.json,Happy,0.4429,187.521079,16963.959517,cheating,4,2,0.905792,0,8.879165,493,3
4186e231,1.465049,96.921351,-43.073366,138.328025,1.442708,32,38,15,3,0.448521,Sad,3.05,2.127829,0.391127,2.23782,3.638823,0.898613,0.653279,0.418514,337,0.030945,0.311793,0.017078,0.158966,0.058126,0.013212,0.536138,11afdc49.json,Sad,0.287248,188.293747,10307.491556,cheating,32,5,0.914069,0,2.86942,249,18
e6a4e142,1.890411,83.708447,-32.635174,64.470543,1.132461,10,38,20,19,0.210214,Neutral,9.16,2.302881,0.084613,2.724409,2.125257,0.535854,0.683543,0.312772,440,0.798279,0.446932,0.156063,0.05566,0.058735,0.130697,0.576036,c29f1a23.json,Neutral,0.727668,48.743568,14775.325169,cheating,22,6,0.902675,0,8.101067,51,10
f48cb512,2.098744,65.018874,-41.774979,28.264048,2.338879,27,43,19,9,0.286802,Angry,2.49,0.123536,0.664698,0.987056,1.007334,0.825355,0.975227,0.103457,569,0.631442,0.694652,0.047299,0.161644,0.066651,0.08331,0.304764,00679f85.json,Neutral,0.378433,48.516468,17977.902417,cheating,26,5,0.952383,0,7.952901,473,20
edad7ed1,1.961995,89.27422,-44.912193,24.235598,0.497771,0,36,41,0,0.320394,Happy,2.44,0.102504,0.685633,2.993907,2.827837,0.928931,0.496081,0.571208,513,0.877468,0.124806,0.05453,0.098938,0.196781,0.053979,0.545392,520e01ae.json,Neutral,0.724938,283.345219,2660.549756,cheating,33,8,0.864251,1,2.96407,238,3
203ca463,1.335822,74.258264,-41.604052,152.815776,0.384346,40,15,32,12,0.486864,Angry,4.17,2.157446,0.862386,2.808488,2.936687,0.559357,0.825424,0.418077,599,0.896517,0.438841,0.049368,0.004089,0.150412,0.168632,0.441925,97c0e8a3.json,Happy,0.801031,253.070703,15170.312235,cheating,34,7,0.810795,0,7.940819,494,7
da050a85,1.244966,96.652749,-30.173683,-30.648522,1.616882,44,4,35,13,0.592704,Happy,6.63,1.653563,0.985365,2.582294,2.621163,0.269376,0.446992,0.681823,315,0.035496,0.731739,0.021955,0.107248,0.125168,0.08336,0.351101,0b4068dd.json,Neutral,0.968051,36.276608,3932.810436,cheating,30,2,0.953352,0,4.718888,278,4
0643a4d9,1.851608,94.561076,-33.872681,-52.584109,0.830571,34,10,34,17,0.457291,Neutral,5.99,2.65473,0.672745,0.601358,3.689388,0.375197,0.265998,0.298134,267,0.110136,0.382493,0.048336,0.051821,0.156967,0.002788,0.390817,4ef6242f.json,Neutral,0.787625,192.795653,919.834119,cheating,15,0,0.916458,0,4.431011,346,14
1d9dfb0e,1.800927,63.466887,-32.162362,-75.867576,1.607813,29,10,20,19,0.559561,Angry,1.84,1.858039,0.06648,2.538527,3.010199,0.529064,0.679686,0.742094,162,0.874001,0.193331,0.103069,0.188237,0.073122,0.151184,0.775585,4254f01c.json,Happy,0.917815,239.118794,17113.443684,cheating,25,8,0.976272,0,4.108655,337,15
5fed1bb3,0.768394,66.020431,-40.476613,-54.316129,0.451841,22,37,14,30,0.318911,Happy,5.25,2.489851,0.712744,1.99002,2.777056,0.824407,0.57946,0.090954,113,0.410022,0.72423,0.103615,0.049427,0.174351,0.113323,0.59308,d70176e6.json,Neutral,0.288532,146.695993,9271.939081,cheating,16,5,0.85754,1,3.838301,177,3
f9430825,2.818711,99.99275,-38.249637,-56.230404,0.932082,13,20,12,17,0.55214,Neutral,4.81,0.871929,0.280942,2.688579,1.668524,0.118866,0.916052,0.408596,78,0.951437,0.457294,0.00515,0.082655,0.169434,0.061795,0.452621,04de026d.json,Sad,0.161608,173.624481,15947.618773,cheating,35,0,0.922458,1,5.593445,379,11
a80a62ff,2.004735,83.104629,-30.150491,-84.334923,2.295536,4,43,43,17,0.365983,Angry,6.41,2.616151,0.451476,2.986734,2.491054,0.737062,0.177325,0.765654,96,0.380975,0.2748,0.180603,0.112328,0.066845,0.183317,0.739819,c0a70e75.json,Sad,0.162124,119.330685,7895.366442,cheating,21,0,0.911808,1,6.389799,551,20
a13a984a,0.501203,71.916582,-31.333795,53.212482,0.333219,27,33,15,19,0.258676,Happy,8.67,0.631719,0.851312,2.379276,3.197766,0.675704,0.373261,0.156741,291,0.039502,0.14927,0.025718,0.177509,0.035039,0.131716,0.487211,5d1e6203.json,Sad,0.556925,136.570004,5972.324036,cheating,22,4,0.919919,1,7.03833,17,3
e549ec59,0.853613,89.800189,-33.133182,-38.811134,1.767547,4,27,15,21,0.34185,Angry,2.75,0.535094,0.46665,2.058767,3.436961,0.293375,0.70851,0.877794,510,0.390816,0.444668,0.14966,0.026405,0.091562,0.052976,0.319094,16b18c22.json,Neutral,0.148621,181.768005,452.69572,cheating,30,6,0.916491,0,4.715833,265,9
45f6f1a3,1.833578,91.207553,-38.48863,124.147031,2.304505,50,44,29,10,0.271005,Sad,4.21,0.617176,0.614787,2.641906,3.061434,0.979709,0.417786,0.065464,367,0.09157,0.57955,0.076923,0.058218,0.094221,0.002056,0.674858,8500e569.json,Neutral,0.670267,187.702444,14724.651357,cheating,3,4,0.896848,1,7.626528,504,18
81ff5959,1.918787,89.982574,-32.492397,-111.209307,1.957693,19,50,22,1,0.463682,Neutral,6.85,1.749544,0.154825,1.489705,2.772121,0.928075,0.919605,0.208539,361,0.007503,0.269872,0.051705,0.09976,0.189119,0.091892,0.35685,6a5e3854.json,Neutral,0.696365,240.185922,2571.327666,cheating,21,5,0.829505,0,4.328359,554,10
c15341bc,1.540482,75.18099,-40.896766,-88.588496,1.540251,38,40,25,13,0.448749,Neutral,3.81,0.468902,0.619347,0.538354,3.591887,0.780508,0.383421,0.531556,556,0.452878,0.750886,0.092847,0.055329,0.01286,0.038229,0.582185,dbbf102e.json,Happy,0.556418,38.766251,12849.228651,cheating,19,1,0.863457,1,2.475352,274,7
8f0fa623,2.664876,90.415722,-42.299792,-79.51456,1.314679,11,30,46,17,0.229277,Angry,4.92,2.739127,0.42182,0.995328,3.432892,0.918989,0.554413,0.46051,264,0.667782,0.463832,0.131974,0.151196,0.109419,0.191512,0.658655,7a6ac1e9.json,Sad,0.803194,195.193932,13707.518001,cheating,6,1,0.906584,0,7.505165,370,17
c5c7e19a,1.083266,84.025267,-34.446859,9.436094,0.670573,43,35,34,24,0.284239,Neutral,3.07,2.750501,0.215378,1.264714,1.977683,0.260622,0.879861,0.380063,185,0.05473,0.521316,0.139322,0.043577,0.177557,0.01474,0.391566,936e35ca.json,Sad,0.989956,172.300409,1356.658757,cheating,25,1,0.941935,0,5.536085,410,3
010aba9a,0.989888,66.39668,-33.860702,-81.42194,2.171751,29,37,12,22,0.484035,Happy,1.58,0.850432,0.924923,2.561559,2.540427,0.777963,0.652651,0.873496,484,0.996918,0.3507,0.036512,0.022731,0.033902,0.092507,0.512223,d352cade.json,Sad,0.75901,285.933314,11317.959402,cheating,8,2,0.801777,0,9.21961,253,17
dd6bdc6d,2.946408,70.297214,-39.248244,60.508806,2.191572,30,34,3,10,0.514608,Neutral,5.23,1.470349,0.020808,1.180433,2.167102,0.397781,0.606277,0.985606,201,0.035351,0.497606,0.116679,0.103737,0.044963,0.18032,0.505245,9b12384e.json,Happy,0.694722,238.123233,1190.147624,cheating,6,6,0.912558,0,3.497925,289,3
3b50fe1d,2.720011,90.837136,-37.726158,-53.434385,0.302314,32,43,28,8,0.555328,Sad,9.56,0.16634,0.399707,0.55549,2.52845,0.401065,0.881896,0.814072,146,0.025285,0.789344,0.019306,0.107073,0.172965,0.064863,0.31365,0918873d.json,Neutral,0.786094,164.392189,4504.4996,cheating,33,6,0.872292,1,6.320035,527,14
5d6caedf,2.159759,97.726164,-31.130319,-109.245849,2.163634,45,32,15,3,0.41341,Angry,1.96,2.900878,0.291445,1.251121,3.953941,0.672935,0.692933,0.506178,433,0.401727,0.670877,0.137172,0.063101,0.070636,0.151502,0.325226,121bed5e.json,Neutral,0.909997,111.015567,7644.826717,cheating,18,1,0.984532,0,2.505661,506,16
7cff123d,0.885478,71.080131,-32.180377,64.242855,2.236241,4,12,5,23,0.226273,Happy,3.4,0.445622,0.163498,1.714319,2.356728,0.147749,0.722242,0.793259,365,0.407816,0.632285,0.00104,0.177132,0.178341,0.032977,0.664786,63fac222.json,Neutral,0.146621,96.657731,13673.396965,cheating,15,5,0.925418,1,2.722267,258,19
67e496e9,2.788774,76.299845,-36.129255,-71.939527,1.992387,39,30,37,21,0.228027,Happy,2.2,0.263884,0.094043,2.502299,1.019077,0.7144,0.001402,0.839845,174,0.633669,0.634839,0.167225,0.044594,0.150188,0.02424,0.703818,1cb56eb8.json,Neutral,0.442865,80.217438,11936.580001,cheating,32,8,0.969186,1,3.732658,586,7
d202c1e0,1.249042,99.685266,-36.573555,106.813635,2.351203,32,29,28,10,0.472878,Sad,2.06,2.228079,0.828311,0.56479,2.308511,0.768633,0.385708,0.916094,584,0.203008,0.24674,0.100976,0.057249,0.144916,0.018407,0.652516,fc94a138.json,Neutral,0.679372,173.769926,6783.257318,cheating,34,5,0.925233,0,5.348735,180,2
58fa8948,2.901486,89.742859,-43.157326,80.007771,1.791187,34,6,48,10,0.244819,Neutral,0.69,2.951535,0.659355,2.546076,1.991929,0.612081,0.169693,0.048645,572,0.467863,0.714894,0.146382,0.046905,0.107801,0.039845,0.387806,3521322f.json,Sad,0.823343,42.606265,12253.407098,cheating,30,5,0.851043,0,7.339143,179,19
d115188f,2.261071,77.903531,-41.067674,-26.382368,0.747333,20,46,29,6,0.412901,Neutral,7.55,2.897771,0.314804,2.58543,2.935645,0.636592,0.574091,0.308082,398,0.619747,0.501929,0.065363,0.02018,0.097792,0.057971,0.766456,a893af35.json,Sad,0.491534,97.481721,12366.966435,cheating,29,1,0.914734,0,3.547605,425,6
7dd26237,1.980625,78.720954,-42.132356,-67.287288,1.421953,32,39,11,13,0.473505,Angry,0.41,2.718747,0.213875,1.951305,3.697967,0.377067,0.998333,0.228857,27,0.72438,0.727017,0.178439,0.177037,0.186841,0.06941,0.327374,1ad92c6a.json,Neutral,0.516484,292.887759,1668.66549,cheating,19,2,0.959696,1,2.243917,246,8
c53f1a99,2.348833,60.106154,-44.819263,55.954011,0.35982,6,26,7,16,0.481423,Happy,7.53,1.096394,0.772768,1.823759,2.793614,0.646432,0.313779,0.362318,102,0.528326,0.404919,0.170378,0.082916,0.027457,0.014506,0.606722,411e097f.json,Happy,0.878479,89.990314,7253.02812,cheating,6,1,0.933278,1,2.805304,146,5
78b9a1d1,2.54093,97.898288,-35.182571,102.368267,1.839933,31,46,17,18,0.434449,Angry,1.39,2.986625,0.916396,2.607049,0.727032,0.90819,0.301949,0.209273,438,0.800884,0.629845,0.177479,0.007812,0.112795,0.156067,0.757895,b618e531.json,Happy,0.554847,262.991541,6690.287453,cheating,17,7,0.809078,1,7.018241,459,3
4d13aac4,1.719225,63.489182,-39.137938,28.355017,1.866755,48,13,28,26,0.595308,Sad,4.47,2.723942,0.941038,0.765063,1.969923,0.466123,0.692116,0.847747,464,0.631128,0.458267,0.136896,0.007208,0.173508,0.178642,0.620355,584b1e24.json,Neutral,0.908422,128.285301,1453.489384,cheating,28,0,0.967258,1,9.061598,451,17
14ecfee0,2.111707,64.624687,-32.375968,-11.821635,1.067596,10,9,49,29,0.446392,Angry,6.19,1.409606,0.449838,0.853334,1.940841,0.043617,0.691194,0.421537,259,0.381579,0.665439,0.075696,0.158183,0.185876,0.054073,0.371044,6477fba6.json,Sad,0.805715,216.651189,7401.995658,cheating,9,1,0.841925,0,1.844683,371,11
0a5abb3d,0.821907,60.552566,-44.474881,84.314487,2.164512,36,6,12,28,0.592312,Neutral,0.38,1.666971,0.3178,2.913309,0.848058,0.076975,0.826967,0.197412,451,0.841638,0.129724,0.076004,0.077707,0.1105,0.031188,0.778653,50b26318.json,Sad,0.452064,118.639563,14529.14548,cheating,12,3,0.904236,0,3.862288,58,18
a9376491,2.775106,66.072682,-34.577883,99.833572,1.280283,18,34,46,28,0.509783,Neutral,5.37,0.960624,0.701635,1.419268,3.157155,0.285712,0.097755,0.550227,150,0.681083,0.28528,0.055488,0.055412,0.010413,0.080005,0.773936,359149e1.json,Happy,0.582032,194.095812,10989.890362,cheating,26,6,0.890363,1,2.960146,335,9
50f6afd4,2.06002,75.318444,-39.267662,-28.706089,2.105122,12,40,25,24,0.50435,Angry,6.77,2.884019,0.742917,2.759784,3.004222,0.268985,0.967485,0.387516,5,0.355842,0.447386,0.141029,0.078892,0.122131,0.029325,0.645834,c5067d39.json,Sad,0.53602,51.537231,11262.317329,cheating,18,4,0.989566,0,3.182413,44,7
393ad768,0.712742,79.894815,-40.201812,39.998589,1.033065,8,3,3,10,0.357945,Neutral,0.25,2.136719,0.384146,1.888835,3.30818,0.844785,0.614432,0.243024,457,0.210603,0.338307,0.095964,0.054405,0.025943,0.003704,0.693916,a1a7efae.json,Happy,0.191279,290.123921,12751.494388,cheating,35,6,0.965013,1,7.075278,66,9
a2327079,1.047817,92.721302,-30.012258,37.439057,0.913545,46,2,48,22,0.516436,Angry,7.67,2.859303,0.861108,2.263181,2.316405,0.006079,0.528165,0.029016,585,0.32592,0.159791,0.147957,0.086006,0.166803,0.000518,0.738016,b9a27ef6.json,Neutral,0.84167,88.497475,6043.557895,cheating,33,8,0.95619,0,1.731887,327,12
de3e32cb,1.145659,81.34515,-40.975819,49.597303,1.847249,23,50,43,30,0.343168,Angry,1.81,0.884274,0.485988,1.57344,2.291342,0.214628,0.497142,0.406473,234,0.164508,0.620344,0.13677,0.139798,0.095328,0.02932,0.600815,133b9313.json,Neutral,0.19663,146.940376,7500.858425,cheating,8,7,0.862481,0,1.096775,37,6
dd0bf2b3,1.728542,71.036825,-43.235297,-89.727382,2.362314,10,9,0,20,0.336685,Happy,3.99,1.036953,0.764418,0.756702,0.737087,0.572659,0.015037,0.013724,170,0.981121,0.278402,0.046712,0.188745,0.098493,0.169097,0.311979,214e6ede.json,Happy,0.538412,40.155289,1075.636447,cheating,32,6,0.970267,1,9.271478,156,13
79b8ca4a,1.307599,63.711012,-44.666363,-3.072197,2.000898,7,24,49,25,0.304941,Happy,8.45,2.123891,0.450748,2.904532,3.750339,0.333931,0.962083,0.234467,162,0.016682,0.646775,0.176389,0.130646,0.091772,0.124272,0.398208,af6dc342.json,Neutral,0.501984,37.267367,8725.955053,cheating,15,2,0.980917,0,5.35843,387,3
4dc640ba,2.578492,76.625402,-34.551317,20.284191,1.716374,7,49,18,16,0.541534,Happy,0.21,0.762908,0.057512,2.372314,1.132667,0.259736,0.372381,0.237276,371,0.043269,0.32758,0.024136,0.045305,0.021946,0.119714,0.552708,fd4f6d70.json,Happy,0.999707,91.917406,5096.35533,cheating,22,2,0.984363,1,5.324389,223,9
241aa258,1.337615,71.236015,-41.79037,-18.091364,0.524178,16,21,27,27,0.113141,Sad,5.6,1.68572,0.542269,2.090408,3.833551,0.694206,0.509584,0.221277,161,0.430594,0.597119,0.020169,0.112595,0.077576,0.177049,0.3905,aa416d5c.json,Neutral,0.401432,177.485323,1697.922609,cheating,9,8,0.822545,1,5.056632,48,2
baddd3a8,1.694913,82.02838,-40.701024,136.488503,0.868819,15,35,29,6,0.525563,Angry,9.57,0.736995,0.621397,1.906058,3.732779,0.141494,0.285556,0.36537,101,0.561807,0.338944,0.187852,0.021298,0.06137,0.192063,0.715028,3ed9f165.json,Happy,0.723738,85.787002,8529.279146,cheating,20,4,0.87513,1,7.858482,300,20
abfb7245,2.265928,95.081327,-33.784939,-8.295296,1.521836,28,14,43,6,0.278242,Happy,5.42,0.956658,0.095872,0.509253,1.001585,0.957593,0.739757,0.167074,3,0.091244,0.16627,0.008281,0.124742,0.003297,0.07435,0.349679,f1b297e9.json,Happy,0.557624,90.289339,3228.885741,cheating,29,6,0.9277,0,3.723299,519,17
2482b023,1.570941,87.242882,-38.443041,-52.811531,2.280914,41,22,11,10,0.316089,Happy,2.62,2.770603,0.613224,1.132619,3.35396,0.812518,0.742866,0.437956,281,0.89,0.383345,0.155416,0.140721,0.007228,0.158004,0.608268,d675cec6.json,Sad,0.372588,281.824884,348.475246,cheating,15,4,0.817527,1,7.769657,529,13
cae8929f,2.606947,70.714876,-36.81977,-92.343313,1.429991,15,19,26,18,0.17395,Happy,2.76,1.746274,0.644816,2.141829,1.806507,0.078548,0.489645,0.020773,502,0.88113,0.525854,0.196432,0.139582,0.026951,0.09524,0.346759,93e064e6.json,Neutral,0.294796,192.059022,12665.851592,cheating,30,6,0.930912,0,8.346398,333,11
a29c5247,1.250308,90.929077,-37.373051,83.046049,1.339855,30,11,0,8,0.326989,Neutral,4.39,1.117822,0.458989,1.916282,3.553923,0.464512,0.899426,0.285438,373,0.373364,0.240927,0.037332,0.126148,0.062664,0.082207,0.780003,a5080934.json,Happy,0.265946,254.779112,2515.372965,cheating,8,2,0.879581,0,6.952927,411,5
ac7a0921,1.636358,86.112689,-30.597356,3.841532,1.043958,50,20,41,21,0.164756,Angry,3.11,0.645538,0.872258,0.586481,3.973672,0.42575,0.284056,0.747732,367,0.965538,0.730008,0.013574,0.050427,0.005454,0.041879,0.514954,e574439d.json,Sad,0.830596,237.892927,17942.358658,cheating,23,5,0.863184,1,3.178024,284,2
808abbc8,1.911544,73.270167,-38.131162,-29.369164,2.139909,34,15,50,19,0.239859,Angry,9.39,1.294446,0.498144,1.023794,3.460463,0.454626,0.011484,0.458341,528,0.864654,0.562903,0.155888,0.03822,0.065145,0.164291,0.350712,a9d0fc5d.json,Neutral,0.966514,160.063586,6902.038225,cheating,32,1,0.93843,1,1.042293,433,5
a2ebf2fd,2.752282,91.67023,-39.431276,-58.522619,0.923946,41,47,50,11,0.032331,Sad,6.88,1.406824,0.042077,1.340357,1.109854,0.624032,0.213063,0.746293,101,0.378118,0.441878,0.131946,0.028737,0.072155,0.105226,0.364053,1e41d113.json,Neutral,0.916911,236.090897,7225.007074,cheating,19,7,0.914755,0,3.635753,365,20
d1d1afa1,2.752822,95.218962,-33.475172,65.100673,2.231575,39,48,2,13,0.182674,Happy,6.5,0.258485,0.4204,0.999036,0.739821,0.076414,0.245252,0.945847,63,0.299031,0.106584,0.168177,0.034215,0.120392,0.042759,0.659477,8a2c3d01.json,Neutral,0.192512,278.270125,12881.506286,cheating,8,3,0.883561,1,4.781886,134,6
f983a57a,1.920261,85.719492,-44.951719,133.855914,1.830714,42,7,5,3,0.322939,Happy,9.41,0.005544,0.806569,2.684997,2.702983,0.784945,0.066076,0.300292,375,0.416226,0.42373,0.002215,0.079861,0.058324,0.173448,0.560007,f25fcfdf.json,Sad,0.155323,226.835739,7811.052388,cheating,12,1,0.93488,1,6.020594,329,12
2ed7ebb3,1.854755,86.432106,-38.964832,147.431452,0.484179,40,0,25,6,0.210521,Angry,9.04,2.25998,0.664933,1.187932,0.975848,0.105628,0.045085,0.323162,547,0.53878,0.299106,0.169449,0.146182,0.029711,0.129286,0.585241,25450f04.json,Happy,0.958339,191.624593,16134.180853,cheating,20,2,0.806257,1,4.902278,528,18
c26a1fb4,1.739906,73.311843,-39.283667,-9.204093,2.359723,28,38,29,25,0.506301,Happy,9.9,0.658873,0.764442,1.639084,1.653975,0.522772,0.481949,0.984234,446,0.946648,0.402773,0.162532,0.014969,0.137643,0.061256,0.575487,b6feefba.json,Happy,0.708966,133.153128,11630.162931,cheating,15,2,0.83481,1,4.127525,327,10
b27537b8,1.799298,71.854027,-32.207465,-63.228382,2.470642,35,29,0,22,0.53402,Sad,4.47,1.411386,0.456189,2.834715,3.979839,0.226888,0.039649,0.805498,147,0.124314,0.200639,0.143988,0.034967,0.125607,0.133333,0.585725,5aa7c6c9.json,Neutral,0.94499,272.369719,9101.085656,cheating,29,3,0.899387,0,7.871568,120,12
15cc775a,2.688628,69.740804,-39.504282,-52.792446,2.411436,35,7,17,22,0.489354,Neutral,8.94,1.421042,0.536161,2.94107,1.601856,0.671863,0.08934,0.260549,50,0.788822,0.237696,0.046194,0.115137,0.07147,0.154802,0.467962,519e1cfc.json,Happy,0.893895,165.577122,18659.056027,cheating,7,2,0.867614,1,4.873043,252,5
459d8456,2.421225,94.828109,-43.785036,113.276888,0.646979,42,32,26,6,0.361388,Neutral,4.63,2.896665,0.532758,0.621272,2.403158,0.815375,0.76472,0.758089,58,0.972922,0.629469,0.086634,0.077583,0.070344,0.197599,0.763667,35a28c5f.json,Sad,0.644055,183.827344,12385.89364,cheating,11,0,0.916886,0,7.784339,109,19
29b61b7a,2.211702,66.816063,-32.976916,-63.198862,2.286235,18,49,23,23,0.377719,Sad,2.39,2.477977,0.531316,0.737779,2.391691,0.641309,0.233288,0.509172,226,0.991341,0.305653,0.097734,0.083011,0.164186,0.141592,0.521936,83d9b543.json,Happy,0.659194,142.555336,13337.458089,cheating,28,2,0.934583,0,7.850297,529,11
b6e6ee69,0.727352,69.484095,-30.752981,87.619342,2.328395,12,13,4,27,0.51832,Happy,9.03,0.613307,0.953237,1.789371,1.990069,0.060287,0.356288,0.86809,224,0.194321,0.440982,0.170245,0.138684,0.063659,0.095989,0.733206,f7aa2f2e.json,Neutral,0.665403,179.459733,10174.212981,cheating,24,0,0.887629,0,1.753118,525,17
0f621932,1.268359,64.295323,-38.98235,128.193362,0.661947,4,12,31,2,0.252938,Angry,4.51,0.615728,0.746548,1.863326,0.905205,0.354889,0.498415,0.517153,405,0.091345,0.532566,0.144169,0.035497,0.045577,0.176186,0.599144,fd8594af.json,Sad,0.516787,248.583436,16802.889234,cheating,32,5,0.986653,0,6.229304,247,11
ebef2fa3,2.682801,67.132719,-36.805043,-55.222315,2.330174,21,18,22,29,0.172264,Angry,2.5,2.956355,0.766415,2.765091,1.48787,0.227755,0.324568,0.252753,179,0.486134,0.188845,0.023528,0.159278,0.149907,0.001925,0.522863,d9cbb098.json,Sad,0.245659,215.371998,819.970875,cheating,23,5,0.932872,0,5.564302,12,4
6ef77026,1.210919,87.542199,-40.595116,-81.079643,2.043823,48,22,28,2,0.319764,Angry,5.16,1.314338,0.872593,2.073222,2.125183,0.356496,0.699755,0.883639,366,0.886183,0.368099,0.180319,0.178615,0.093724,0.132899,0.527926,86d539d9.json,Happy,0.5401,259.759584,8077.461726,cheating,33,3,0.930341,1,5.335012,117,19
d5598acd,2.837545,92.057326,-37.126207,-61.488079,1.794326,21,2,9,10,0.04503,Neutral,4.23,1.627484,0.981224,2.40076,1.450222,0.138767,0.248569,0.653426,568,0.420844,0.328776,0.18098,0.070209,0.049976,0.0389,0.500411,520df4f1.json,Sad,0.940466,211.12593,5754.611863,cheating,27,8,0.994893,0,9.322596,26,18
217a6c6f,2.918665,71.748635,-35.096947,-57.345008,1.416916,46,1,34,24,0.158588,Neutral,4.75,1.995329,0.228723,1.828739,2.494072,0.87259,0.538363,0.410933,9,0.823002,0.541048,0.130961,0.017558,0.099051,0.181501,0.613357,7faf350d.json,Sad,0.30095,233.23606,15908.712811,cheating,32,2,0.87996,0,7.328004,541,7
d271b687,2.799691,92.277299,-35.353644,15.15328,2.311097,13,44,4,29,0.044133,Neutral,9.41,1.557321,0.146017,2.551012,1.36977,0.554983,0.066223,0.29304,434,0.935121,0.174193,0.141006,0.010509,0.120943,0.095413,0.481324,4a8698e4.json,Neutral,0.955955,281.603293,5303.799269,cheating,13,8,0.858804,1,3.071827,153,18
4557761e,2.137042,90.629444,-38.248369,100.467812,2.03041,44,45,24,21,0.214769,Sad,2.88,2.736128,0.238028,2.461555,0.986258,0.257322,0.873423,0.730736,102,0.144764,0.179958,0.158205,0.067103,0.143666,0.198987,0.717803,d053a915.json,Sad,0.384531,84.905934,12159.948716,cheating,27,7,0.895284,1,6.216426,362,10
3af8bbf8,1.449593,89.618326,-37.45217,61.56879,2.425054,49,41,47,2,0.393596,Angry,8.43,2.681461,0.01195,1.974417,0.763693,0.451212,0.151158,0.640234,87,0.666214,0.545533,0.130952,0.028285,0.14704,0.063322,0.319109,74524865.json,Sad,0.265426,132.736922,13810.853458,cheating,13,3,0.988355,0,8.827236,408,9
b4e4b60a,1.642739,70.174202,-36.418528,80.856967,1.03715,6,38,10,29,0.345685,Happy,1.24,2.068095,0.363542,1.453688,1.907959,0.782557,0.287201,0.803307,489,0.067244,0.494581,0.046623,0.023196,0.142525,0.151348,0.430155,c323a754.json,Neutral,0.797839,217.817432,6711.980143,cheating,6,6,0.853672,0,4.839877,404,10
237914e2,0.701175,80.480776,-37.258941,153.006268,1.316553,9,15,24,13,0.142265,Happy,7.85,1.853967,0.596094,1.359558,1.176701,0.431686,0.781393,0.14164,464,0.619224,0.61968,0.019529,0.113558,0.000833,0.144271,0.623225,686fca26.json,Happy,0.25798,236.178211,12757.249886,cheating,13,1,0.968813,0,5.669879,559,12
1c5a4828,2.13647,90.249131,-40.916463,91.716603,0.597228,48,13,14,26,0.317247,Happy,2.45,2.247326,0.19191,2.101691,1.866791,0.973467,0.002693,0.948317,472,0.968926,0.138403,0.065695,0.081364,0.135702,0.107537,0.426154,c575330e.json,Sad,0.596262,132.1479,16061.014166,cheating,26,7,0.814489,0,4.829735,388,9
4262e898,2.078877,89.770828,-44.490422,54.561642,1.293644,10,35,47,4,0.144046,Angry,9.46,0.832706,0.122018,1.993704,2.669155,0.294711,0.983662,0.596192,44,0.648535,0.216707,0.125241,0.030656,0.191441,0.139724,0.667356,11212741.json,Happy,0.928778,209.094457,13247.188802,cheating,8,7,0.843769,0,7.385161,67,12
210f8c90,0.539235,81.073883,-31.823849,48.796512,0.615124,45,17,10,7,0.033709,Neutral,5.42,2.838953,0.354461,2.659758,1.434196,0.231693,0.394424,0.507445,342,0.667198,0.271213,0.12017,0.103852,0.155857,0.161949,0.636369,6fddc755.json,Sad,0.730551,171.864007,6093.520053,cheating,9,0,0.841442,1,3.814909,213,13
58250841,1.936362,90.691303,-40.321971,12.667663,2.162665,21,28,22,15,0.408482,Sad,3.83,2.395898,0.249544,0.957277,2.356167,0.255232,0.1941,0.103105,41,0.631572,0.149851,0.15645,0.154079,0.187656,0.005106,0.348853,e27f0810.json,Sad,0.822288,64.661411,7721.026665,cheating,12,7,0.807861,0,1.009666,11,15
8cb56754,1.315626,64.471151,-41.271458,-63.365412,1.4163,37,37,33,23,0.568146,Angry,0.64,1.276159,0.025343,2.830958,0.615389,0.815661,0.921347,0.734382,587,0.474386,0.795784,0.13627,0.130355,0.193554,0.060002,0.675928,8252ffa5.json,Sad,0.719894,135.775788,2606.4904,cheating,29,6,0.964475,0,8.825892,481,2
